500,21,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,number
0.011697099646033847,0.011146416595916446,0.01413941709035553,0.03164112727011123,0.012980202046268714,0.062187040869817981,0.12565700176980266,0.18780204351494917,0.070484913379376124,0.31165748467352899,7.0796776855522298e-15,1.0,12.20093730401023,9.8718716817817818,8.3844859877557791,13.662712744087489,3.7101851076796817,0.25668608325390457,1.7793100501910255,3.0669401583368887,3.989015752652179,1
0.02014101336645123,0.0059657258440814973,0.015021440983278022,0.024300795569549154,0.024621785414837644,0.048762971291757322,0.12102376617928673,0.2044731851594602,0.065401172794457438,0.28272559606253245,6.4030997642419397e-15,1.0,12.653060343133237,8.9687308709027267,10.614151810225477,12.644360864176637,3.1457975888792533,1.792112412860706,0.83185611242575741,0.26437588958488323,3.03448392434162,1
0.0034486230047887372,0.0055066874676673143,0.0082031120383086638,0.0057583473061489469,0.0047113316593049388,0.019027150589078032,0.021754261858917608,0.087073407728744986,0.19512585069874322,0.324869045764069,1.4714523695325071e-15,0.99999999999999989,5.7609490267256191,7.6625567477848513,5.7314268738775453,4.9214693350542049,0.5253668031880977,0.55522003184875701,1.6805967512427791,0.77076002023253365,0.83476103968294191,0
0.01326601807548922,0.018374649913916428,0.011470048887517788,0.041864699062534448,0.15563205434107935,0.11692271272552568,0.063367049543691392,0.040401154769881126,0.11683912028884447,0.13278222812439439,6.9368480725301793e-15,1.0,30.470614494312997,5.7333181883718618,8.1101676460389047,6.9408703595020755,10.378265666939972,16.567668560619257,4.174392598528228,3.1442099038891067,0.3729267859178389,3
0.012730095808975737,0.017601744902345028,0.016958937016576366,0.037021252260075112,0.17518047116217564,0.10789324194109734,0.10814945114757754,0.029750407197128185,0.089823800517689276,0.11746855767795678,6.055770588723814e-15,0.99999999999999978,33.750741048957913,7.6182142834790794,3.1701681071117549,0.98572918417527866,13.903892240292206,17.851389462385452,5.6038462439537113,1.9910866552294162,2.4000551707832063,4
0.012419039560226804,0.016237110141572777,0.01947212687135097,0.013207248823649719,0.024667879783216624,0.11534621984809508,0.19239874578861055,0.016724981610140254,0.13702548800509984,0.15141718197493728,8.0840438511030465e-15,1.0,34.118135680851637,6.923371485582968,6.4759104465464672,14.024425098791566,11.935317722826175,1.156771611831733,1.6506524060480279,0.48200958143721689,1.4250859137366929,2
0.0036191572914873516,0.0054418938139327465,0.004415355122021067,0.00081263219737734513,0.0057829289001104737,0.013785920697240063,0.02642760625162538,0.072016351194786471,0.20273709212914348,0.32549869373726137,6.1888911891775424e-15,1.0,9.6147620410375403,8.4682700303771359,5.4635810395668427,3.8282820410839062,0.65195874581186652,0.85839134234337411,1.0624602368366298,1.1663592925510511,0.53648047763822237,0
0.0097773989591446939,0.019086882774726938,0.057877298699891409,0.10487024194347054,0.086536558556779164,0.070526797711666894,0.11246250339789735,0.11794766488586192,0.26671215494499823,0.15884649489396371,4.5520307131747634e-15,0.99999999999999989,31.362674712286896,9.8890034490902909,9.2996602321994253,13.242219509820774,12.604614597283017,13.381418725691852,8.1350738430465359,9.104397243316761,1.6083583072643324,3
0.0017116429642511691,0.0086206789204106085,0.0037173617691637099,0.0049213746504704154,0.0072716495121011564,0.015117224693132611,0.023902582173438436,0.079763636200277072,0.19589298415895634,0.32200598411650777,4.9243983308413821e-15,1.0,9.1992876438366533,7.8761778694450477,5.39387776821287,4.0284008637346638,0.52378464957730109,0.99331314376131008,0.8935809098877413,1.0882731911312546,0.95993241339508351,0
0.012946126511772288,0.006513469825436994,0.01077853228992081,0.033398530561844823,0.15225594023325306,0.12951996458110207,0.061954228106609284,0.04844617437861027,0.12549648010524322,0.12209705974828566,1.0639604345732682e-14,1.0,32.328496121287337,6.8694012348272677,7.7109652202845949,7.8557307026837915,12.732621157329664,15.292236352162407,3.2328460105532799,4.6361858703719374,1.4813103563654373,3
